52	61	46	61	171166	469	
53	28	15	15	6300	32	
54	42	32	26	34944	94	
55	45.7	45.7	40.6	84793	156	
56	61	46	61	171166	469	
57	28	15	15	6300	32	
58	42	32	26	34944	94	
59	45.7	45.7	40.6	84793	156	
60	61	46	61	171166	469	
61	28	15	15	6300	32	
62	42	32	26	34944	94	
63	45.7	45.7	40.6	84793	156	
64	61	46	61	171166	469	
65	28	15	15	6300	32	
66	42	32	26	34944	94	
67	45.7	45.7	40.6	84793	156	
68	61	46	61	171166	469	
69	28	15	15	6300	32	
70	42	32	26	34944	94	
71	45.7	45.7	40.6	84793	156	
72	61	46	61	171166	469	
73	28	15	15	6300	32	
74	42	32	26	34944	94	
75	45.7	45.7	40.6	84793	156	
76	61	46	61	171166	469	
77	28	15	15	6300	32	
78	42	32	26	34944	94	
79	45.7	45.7	40.6	84793	156	
80	61	46	61	171166	469	
;
param	alpha_supp	:= 1;
